budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,year
7000000,"[10749, 18]",en,6.293515,"[7295, 8840, 42321, 86115, 86116]",['US'],2014-09-10,14618727.0,116.0,['en'],Beyond the Lights,7.0,139.0,2014
100000000,"[53, 18, 12, 28, 36]",en,11.696923,"[23, 705, 6194, 16314, 17888, 24175, 34401, 63571]",['US'],2015-11-20,93820758.0,122.0,['en'],In the Heart of the Sea,6.5,1300.0,2015
150000000,"[28, 12, 878, 53]",en,32.790475,"[13, 56, 923, 3341, 6452]",['US'],2015-06-09,1513528810.0,124.0,['en'],Jurassic World,6.5,8842.0,2015
800000,"[10749, 35, 18]",ko,1.049484,[7819],['KR'],2010-05-20,4214668.0,100.0,['ko'],My Dear Desperado,6.6,6.0,2010
42000000,[35],en,20.903362,"[12, 6363, 28732]",['US'],2014-11-26,107670357.0,108.0,['en'],Horrible Bosses 2,6.1,1575.0,2014
79000,"[14, 10749, 53]",kn,0.449582,[],['IN'],2013-10-19,170000.0,136.0,['kn'],Lucia,6.8,10.0,2013
132000000,"[10751, 16, 12, 35]",en,22.201607,[521],['US'],2014-11-22,373552094.0,92.0,['en'],Penguins of Madagascar,6.5,1375.0,2014
9000000,[18],en,10.763583,[14580],['US'],2014-09-06,21571189.0,121.0,['en'],Black or White,6.5,119.0,2014
22500000,"[10752, 18]",en,9.615664,"[21079, 40309]","['AU', 'US']",2014-12-25,15520023.0,112.0,"['ru', 'tr', 'el', 'en']",The Water Diviner,6.8,439.0,2014
5000000,[18],en,8.823253,"[1422, 6831, 26590, 28361]",['US'],2014-12-05,43884652.0,99.0,['en'],Still Alice,7.5,1126.0,2014
55000000,"[10751, 35]",en,15.686837,"[308, 694, 3823, 5358, 7364, 10611, 20664, 22123, 58773]",['GB'],2014-11-27,259207227.0,95.0,['en'],Paddington,7.0,899.0,2014
61000000,[28],en,41.225769,"[3672, 12292, 22213]",['US'],2015-09-09,311256926.0,132.0,['en'],Maze Runner: The Scorch Trials,6.5,3148.0,2015
6600000,[18],en,8.151346,"[789, 22587, 32289]","['DE', 'FR', 'CH']",2014-08-20,1851517.0,124.0,"['de', 'en', 'fr']",Clouds of Sils Maria,6.7,267.0,2014
7000000,"[18, 878]",ru,5.921772,"[27593, 69586, 69587]",['RU'],2013-02-27,1310673.0,170.0,['ru'],Hard to Be a God,6.7,41.0,2013
5000000,"[53, 80, 18, 9648]",en,13.524048,"[27450, 27451]",['US'],2014-10-09,2450846.0,112.0,['en'],Kill the Messenger,6.6,359.0,2014
4000000,"[18, 10749]",en,2.999052,[1092],['US'],2013-10-25,350006.0,92.0,['en'],The Face of Love,5.9,43.0,2013
250000000,"[28, 12, 14]",en,31.718977,"[11, 12, 174, 7413, 8411]","['NZ', 'US']",2014-12-10,956019788.0,144.0,['en'],The Hobbit: The Battle of the Five Armies,7.1,4884.0,2014
20000000,"[36, 18]",en,7.107071,"[81, 3298, 3573, 6708, 7981]","['GB', 'US']",2014-12-25,66787908.0,127.0,['en'],Selma,7.4,835.0,2014
65000000,"[18, 10752]",en,10.543955,"[923, 36390, 39443]",['US'],2014-12-25,163442937.0,137.0,"['it', 'en', 'ja']",Unbroken,7.3,1437.0,2014
400000,[35],en,0.99099,[],['AU'],2003-04-10,7888102.0,96.0,['en'],Fat Pizza,5.7,10.0,2003
20000000,"[16, 12, 10751]",en,5.219667,[33805],['ZA'],2013-07-18,27187375.0,85.0,['en'],Khumba,5.8,74.0,2013
1000000,"[27, 10749]",en,6.039895,"[34519, 51192, 51193, 51194]",['US'],2014-01-19,395000.0,99.0,['fa'],A Girl Walks Home Alone at Night,6.9,258.0,2014
4900000,[18],en,14.876086,"[806, 11578, 13311, 13839]",['CA'],2014-05-22,3494070.0,138.0,"['fr', 'en']",Mommy,8.2,734.0,2014
20000000,"[80, 18, 53]",en,17.187708,"[6735, 6736, 7493, 14861, 14862, 41077, 53656]","['AE', 'US']",2014-12-30,12007070.0,125.0,"['es', 'en']",A Most Violent Year,6.5,550.0,2014
15000000,[18],en,11.209154,"[43, 15829, 93542]",['US'],2014-12-05,52501541.0,115.0,['en'],Wild,7.0,961.0,2014
10000000,[18],en,7.412826,"[308, 2293, 8600, 8601]","['CA', 'US']",2014-12-24,28883511.0,105.0,"['it', 'en', 'fr']",Big Eyes,6.8,1236.0,2014
50000000,"[14, 35, 10402]",en,9.580785,"[2, 2527, 17021]",['US'],2014-12-25,212902372.0,125.0,['en'],Into the Woods,5.6,1688.0,2014
44000000,"[28, 35]",en,14.526049,"[5, 16615]",['US'],2014-12-25,12342632.0,112.0,"['ko', 'en']",The Interview,6.1,2340.0,2014
81000000,"[80, 35, 28, 12]",en,28.224212,"[306, 5374, 22213, 78995]","['GB', 'US']",2015-01-29,414351546.0,130.0,['en'],Kingsman: The Secret Service,7.6,6069.0,2015
127000000,"[12, 35, 14, 10751]",en,19.539436,"[306, 436, 2575, 20478, 22213]","['GB', 'US']",2014-12-17,349424282.0,97.0,['en'],Night at the Museum: Secret of the Tomb,6.1,1893.0,2014
25000000,"[35, 18]",en,2.503594,[35],['US'],2011-04-22,53213633.0,106.0,['en'],Madea's Big Happy Family,6.7,51.0,2011
95000000,"[12, 14]",en,15.297821,"[923, 3528, 13444, 20478, 40112, 40890]","['CN', 'CA', 'US', 'GB']",2014-12-12,114178613.0,102.0,['en'],Seventh Son,5.2,980.0,2014
2500000,"[35, 18]",ru,0.880482,[],['RU'],2007-08-23,4684165.0,118.0,['ru'],Gloss,3.6,6.0,2007
14000000,"[14, 18, 35, 878, 10749, 10751, 10769]",en,0.964715,"[89251, 89252, 89253]","['GR', 'GB']",2007-08-24,9216.0,94.0,"['el', 'en']",Fishtales,4.0,2.0,2007
65000000,"[35, 18, 10751]",en,13.275529,"[5, 7291, 7431, 12485, 95063]",['US'],2014-12-19,133821816.0,119.0,['en'],Annie,6.0,472.0,2014
13000000,"[35, 18, 878]",hi,12.58752,"[44163, 44164]",['IN'],2014-12-18,120000000.0,153.0,['hi'],PK,7.7,262.0,2014
65000000,"[16, 28, 35, 10751]",en,6.693589,"[4174, 6574]",['US'],2012-06-15,73706.0,87.0,['en'],Foodfight!,2.3,28.0,2012
750000,"[80, 53]",ml,1.908761,[16401],['IN'],2013-12-19,12000000.0,160.0,['ml'],Drishyam,8.1,23.0,2013
49000000,"[80, 28, 878]",en,30.206365,"[5, 2531, 7431, 18209, 28788, 31076, 34034, 53638]","['MX', 'ZA', 'US']",2015-03-04,104399548.0,120.0,['en'],Chappie,6.6,3124.0,2015
7500000,[18],en,5.636855,"[22918, 22919]",['US'],2013-10-17,1359910.0,101.0,['en'],Gimme Shelter,6.4,90.0,2013
48000000,"[53, 28]",en,18.081483,"[306, 1115, 5358, 6877, 6896, 10611, 11261, 22213, 87854]","['FR', 'US']",2014-12-16,325771424.0,109.0,['en'],Taken 3,6.1,2225.0,2014
70000000,"[80, 18, 9648]",en,14.932368,"[33, 675, 923]",['US'],2015-01-13,17752940.0,133.0,"['en', 'it', 'zh', 'es']",Blackhat,5.1,842.0,2015
155000000,"[878, 28, 53, 12]",en,30.188198,"[4, 13184, 82819]",['US'],2015-06-23,440603537.0,126.0,['en'],Terminator Genisys,5.8,3677.0,2015
1000000,"[53, 27, 18]",en,6.942139,"[829, 1314, 2514, 8989, 11448, 40107]","['GB', 'US', 'CA']",2014-12-30,26501323.0,90.0,['en'],The Woman in Black 2: Angel of Death,5.0,389.0,2014
26000000,"[53, 12, 9648, 14]",ru,5.653476,"[33, 21450]","['CZ', 'RU', 'UA']",2014-01-30,34592118.0,127.0,"['en', 'ru']",Forbidden Kingdom,4.9,71.0,2014
13000000,"[99, 10402, 10751]",en,5.892524,"[7377, 7378, 7379]",['US'],2011-02-11,98441954.0,105.0,['en'],Justin Bieber: Never Say Never,4.8,156.0,2011
10,"[27, 53]",en,5.192042,"[6644, 7035]",['US'],2013-09-28,10000000.0,99.0,['en'],Nurse 3-D,4.9,120.0,2013
10500000,"[16, 35, 12, 10751]",es,11.003515,[5870],['ES'],2012-08-31,23000000.0,90.0,"['es', 'en']","Tad, the Lost Explorer",5.6,136.0,2012
3000000,[27],en,5.317284,"[5860, 6724, 21655, 74883, 74884, 74885, 74886]",['US'],2013-09-26,1675381.0,100.0,['en'],Nothing Left to Fear,4.6,59.0,2013
2000000,"[27, 53]",en,20.359336,"[8714, 26995, 52739]",['US'],2015-02-04,14674076.0,100.0,['en'],It Follows,6.6,1894.0,2015
9000000,"[14, 28, 35, 878]",en,1.80809,[469],['US'],1991-11-21,26055.0,94.0,['en'],Highway to Hell,6.1,19.0,1991
9000000,"[28, 18, 53]",ko,7.453745,"[7036, 12987, 12988]",['KR'],2013-01-30,48965210.0,120.0,"['de', 'en', 'ko']",The Berlin File,6.5,56.0,2013
500000,"[18, 35, 10749]",en,0.892007,[],[],2009-01-01,11276.0,78.0,['en'],Peter and Vandy,6.5,8.0,2009
7000000,"[18, 28]",en,1.011029,"[18062, 18063, 18064]",['RU'],2010-02-04,15172408.0,103.0,"['pl', 'ru']",Kandahar,6.4,12.0,2010
9272437,"[28, 35]",es,4.207751,"[7864, 29564, 29566]",['ES'],2014-10-03,11672363.0,105.0,['es'],Torrente 5: Operación Eurovegas,5.2,69.0,2014
150000000,"[28, 12, 878, 53]",en,29.36178,"[79, 2537, 6194]","['AU', 'US']",2015-05-13,378858340.0,120.0,['en'],Mad Max: Fury Road,7.3,9629.0,2015
10000000,"[18, 27, 53]",en,10.098792,[34],"['CA', 'US']",2015-06-04,104303851.0,97.0,"['en', 'th']",Insidious: Chapter 3,6.3,1005.0,2015
245000000,"[28, 12, 878, 14]",en,31.626013,"[1, 1634, 11461]",['US'],2015-12-15,2068223624.0,136.0,['en'],Star Wars: The Force Awakens,7.5,7993.0,2015
100000000,"[12, 18, 28]",en,11.51021,"[4, 8411, 19857, 23920]",['US'],2016-08-17,94061311.0,125.0,['en'],Ben-Hur,5.3,642.0,2016
160000000,"[28, 12, 14]",en,12.572718,"[33, 507, 923, 16028]","['CA', 'CN', 'JP', 'US']",2016-05-25,433677183.0,123.0,['en'],Warcraft,6.3,2325.0,2016
280000000,"[28, 12, 878]",en,37.37942,"[420, 15357, 76043]",['US'],2015-04-22,1405403694.0,141.0,['en'],Avengers: Age of Ultron,7.3,6908.0,2015
130000000,"[878, 28, 12]",en,26.882388,[420],['US'],2015-07-14,519311965.0,117.0,['en'],Ant-Man,7.0,6029.0,2015
120000000,"[28, 12, 878]",en,17.246484,"[306, 5374, 7505, 9078, 20478, 22213, 28788]",['US'],2015-08-05,167977596.0,100.0,['en'],Fantastic Four,4.4,2322.0,2015
58000000,"[28, 12, 35]",en,187.860492,[],['US'],2016-02-09,783112979.0,108.0,['en'],Deadpool,7.4,11444.0,2016
250000000,"[12, 28, 878]",en,145.882135,"[264, 420, 3036, 84424, 84425]",['US'],2016-04-27,1153304495.0,147.0,"['ro', 'en', 'de', 'ru']",Captain America: Civil War,7.1,7462.0,2016
165000000,"[28, 12, 14, 878]",en,43.847654,"[2, 420]",['US'],2016-10-25,677718395.0,115.0,['en'],Doctor Strange,7.1,5880.0,2016
178000000,[878],en,28.712522,[],['US'],2016-05-18,543934787.0,144.0,['en'],X-Men: Apocalypse,6.4,4831.0,2016
1000000,[18],en,0.04586,"[181, 7025, 7201, 19991, 31263, 81321, 84251]","['BF', 'DE', 'GH', 'GB', 'US']",1993-05-28,2691899.0,124.0,['en'],Sankofa,6.9,5.0,1993
27563396,[18],fr,7.847574,"[694, 2490]",['FR'],2012-03-14,29193330.0,148.0,"['fr', 'it', 'ar', 'en']",My Way,6.2,85.0,2012
750000,"[18, 10751]",en,1.500013,[],['US'],2005-07-04,4000000.0,98.0,['en'],The Derby Stallion,4.7,11.0,2005
7000000,[18],en,10.197503,[],['US'],2014-09-07,2360281.0,102.0,"['es', 'en']",Cake,6.2,371.0,2014
7000000,"[16, 14]",ru,6.407641,[1038],['RU'],2012-10-11,12400000.0,76.0,['ru'],The Snow Queen,5.1,47.0,2012
25000000,"[53, 80, 18]",en,8.728556,"[4, 8537, 8539, 12252]",['US'],2014-12-25,39171130.0,111.0,['en'],The Gambler,5.7,550.0,2014
60000000,"[35, 12]",en,10.241861,"[1632, 1757, 36209, 39649]",['US'],2015-01-21,30418560.0,106.0,['en'],Mortdecai,5.4,1078.0,2015
40000000,"[18, 10749, 53]",en,33.068431,"[10146, 11801, 27551]",['US'],2015-02-11,571006128.0,125.0,['en'],Fifty Shades of Grey,5.2,3350.0,2015
8500000,"[10749, 35]",en,8.592449,"[4022, 5490, 42119]",['US'],2015-02-20,43528634.0,100.0,['en'],The DUFF,6.8,1372.0,2015
10,"[18, 10749, 35]",is,2.861451,"[68384, 68385]","['NO', 'IS']",2013-08-30,11.0,85.0,"['en', 'is', 'ru', 'es', 'sv']",Of Horses and Men,6.9,26.0,2013
12000000,"[878, 53]",en,9.363482,"[4, 746, 2481, 7377]",['US'],2015-01-29,32248241.0,106.0,['en'],Project Almanac,6.4,953.0,2015
11000000,"[18, 10749]",en,7.991613,"[1508, 5267, 7177, 16486]","['CA', 'IE']",2015-10-20,62076141.0,111.0,['en'],Brooklyn,7.2,1235.0,2015
8000000,"[12, 35, 18]",en,12.019571,"[316, 50482]",['US'],2015-09-02,35991087.0,104.0,['en'],A Walk in the Woods,5.7,266.0,2015
8000000,[18],en,6.60913,"[6736, 13816, 49389, 74776]",['US'],2014-10-09,1411927.0,112.0,['en'],99 Homes,6.8,240.0,2014
8000000,[18],en,3.851653,"[7543, 10046, 11517]","['FR', 'US', 'ES']",2014-02-12,53086.0,112.0,"['fr', 'en']",Aloft,5.1,41.0,2014
3500000,"[18, 35]",en,5.353826,[1974],['US'],2016-01-22,615816.0,108.0,['en'],The Bronze,5.5,112.0,2016
447524,"[18, 35]",en,3.993759,"[2650, 5717, 21623, 61933]","['GB', 'US']",2015-05-08,771317.0,101.0,['en'],The D Train,4.5,79.0,2015
2000000,"[18, 10749]",en,14.986654,"[2699, 3916, 41640]",['US'],2015-08-07,1477002.0,98.0,['en'],The Diary of a Teenage Girl,6.8,286.0,2015
700000,"[80, 18, 35]",en,7.948581,[],['US'],2015-06-19,17986781.0,103.0,['en'],Dope,7.2,698.0,2015
5500000,[18],en,3.791712,[2009],"['GB', 'NO']",2014-09-07,5000000.0,120.0,['en'],Miss Julie,5.8,46.0,2014
14000000,[53],en,14.443362,"[1786, 10039, 10427]",['US'],2014-10-14,10076790.0,108.0,['en'],The Loft,6.4,500.0,2014
2000000,"[14, 53]",en,6.640704,"[2266, 2527, 12562]",['US'],2015-04-08,45431.0,95.0,['en'],Lost River,5.8,228.0,2015
1000000,[878],en,0.815844,[26769],['NZ'],1982-01-01,3000000.0,91.0,['en'],Battletruck,4.2,5.0,1982
1816720,[35],it,3.782108,[],['IT'],2015-01-29,4541800.0,90.0,['it'],Italiano medio,6.0,142.0,2015
44000000,"[80, 18, 9648, 37]",en,20.328822,"[215, 308, 1811]",['US'],2015-12-25,155760117.0,167.0,"['es', 'en']",The Hateful Eight,7.6,4405.0,2015
12000000,"[18, 9648, 10749]",en,9.662731,[711],['US'],2015-06-18,85512300.0,109.0,['en'],Paper Towns,6.1,1997.0,2015
23000000,[35],en,12.21459,"[14, 3287, 34034]",['US'],2015-01-16,79799880.0,101.0,['en'],The Wedding Ringer,6.5,632.0,2015
4000000,[53],en,10.200398,"[33, 1620, 3172, 44783]",['US'],2015-01-23,52425855.0,91.0,['en'],The Boy Next Door,4.1,1034.0,2015
55000000,"[9648, 53, 14, 27, 18]",en,13.492684,[923],"['CA', 'US']",2015-10-13,74679822.0,119.0,['en'],Crimson Peak,6.4,1494.0,2015
14000000,[35],en,6.575393,"[4, 60, 8411]",['US'],2015-02-20,12314651.0,93.0,['en'],Hot Tub Time Machine 2,5.0,360.0,2015
50100000,"[10749, 35, 80, 18]",en,10.035362,"[21914, 41624, 47586]",['US'],2015-02-25,153962963.0,105.0,['en'],Focus,6.7,2588.0,2015
74000000,"[16, 12, 35, 10751]",en,12.334689,"[4, 2348, 4859, 8921, 10256, 24955]",['US'],2015-02-05,311594032.0,93.0,['en'],The SpongeBob Movie: Sponge Out of Water,5.7,733.0,2015
3000000,"[53, 27]",en,9.234943,"[4564, 7405, 7424, 7437]","['GB', 'US']",2015-02-12,3387000.0,83.0,['en'],Demonic,5.0,153.0,2015
10000000,"[18, 35]",en,5.204474,"[43, 6735, 30037]","['GB', 'US']",2015-02-26,85978266.0,122.0,['en'],The Second Best Exotic Marigold Hotel,6.3,277.0,2015
11000000,"[28, 80, 18]",en,9.056173,"[12292, 36614, 41648, 41649, 76992, 82423]",['US'],2015-01-15,593683.0,94.0,['en'],Tracers,5.9,437.0,2015
38000000,"[12, 18]",zh,6.542647,"[10284, 40818]","['FR', 'CN']",2015-02-19,123205624.0,116.0,"['zh', 'mn']",Wolf Totem,6.4,137.0,2015
3300000,"[53, 27]",en,5.840554,"[1632, 3172, 55265]",['US'],2015-01-29,64110728.0,83.0,['en'],The Lazarus Effect,5.1,517.0,2015
35000000,[35],en,10.24952,"[264, 508, 1423, 10104]",['US'],2015-03-05,14431253.0,91.0,['en'],Unfinished Business,5.0,322.0,2015
2800000,"[35, 18]",ru,1.823774,[3451],['RU'],2012-10-04,13218980.0,100.0,['ru'],Soulless,5.5,25.0,2012
6400000,"[18, 10749]",hi,1.856101,"[3653, 69903]",['IN'],2013-06-21,18000000.0,140.0,['hi'],Raanjhanaa,6.3,34.0,2013
50000000,"[28, 80, 18, 9648, 53]",en,16.838145,"[829, 18617, 41624]",['US'],2015-03-11,71561644.0,114.0,['en'],Run All Night,6.3,1169.0,2015
35000000,"[14, 16, 10751]",ja,6.493765,[5897],['JP'],2014-08-08,83061158.0,90.0,"['ja', 'th']",Stand by Me Doraemon,7.0,103.0,2014
95000000,"[10749, 14, 10751, 18]",en,19.801128,"[2, 28788, 46339, 47706]","['GB', 'US']",2015-03-12,543514353.0,105.0,['en'],Cinderella,6.7,2426.0,2015
35000000,"[27, 53]",en,15.968492,"[768, 829, 8411, 22213]",['US'],2015-05-20,95437994.0,93.0,"['en', 'ru']",Poltergeist,5.0,924.0,2015
150000000,"[12, 10751, 14]",en,11.30428,"[6194, 20478, 27711, 41624]",['US'],2015-09-24,128388320.0,111.0,['en'],Pan,5.9,979.0,2015
10000000,"[35, 18, 9648]",en,9.42755,"[258, 41077]",['US'],2015-04-03,7587485.0,97.0,['en'],While We're Young,5.8,387.0,2015
15000000,"[18, 10749, 10752]",en,5.02124,"[892, 2514, 5358, 8350, 11199]","['BE', 'GB', 'FR', 'CA']",2014-11-05,9104716.0,107.0,"['en', 'fr', 'de']",Suite Française,7.1,284.0,2014
110000000,"[12, 878, 53]",en,27.887186,"[491, 10227, 14440, 24097]",['US'],2015-03-18,295238201.0,119.0,['en'],Insurgent,6.2,3921.0,2015
8500000,"[28, 12, 53]",en,6.911759,"[5056, 19638, 19639, 25954, 39734, 44224, 62407, 62408, 62409, 62410]","['FI', 'DE', 'GB']",2014-09-05,7500000.0,90.0,"['fi', 'en']",Big Game,5.3,387.0,2014
4000000,[35],fr,5.099557,"[83, 354, 1115, 1527, 5358, 23084]",['FR'],1997-04-01,29456000.0,100.0,['fr'],La vérité si je mens !,6.3,98.0,1997
135000000,"[14, 35, 16, 878, 10751]",en,13.422713,"[306, 521]",['US'],2015-03-18,368871007.0,94.0,['en'],Home,6.8,1539.0,2015
18000000,"[12, 18, 878]",en,12.682927,"[6194, 19246, 50914]",['US'],2016-02-18,6212282.0,112.0,['en'],Midnight Special,6.2,705.0,2016
40000000,"[28, 18, 80]",en,11.429831,"[694, 1885, 3823, 5358, 9974, 11068, 20664, 35559, 58772, 58773, 58774]","['FR', 'ES', 'GB', 'US']",2015-02-16,13644292.0,115.0,"['es', 'en']",The Gunman,5.5,397.0,2015
17000000,"[53, 10749]",en,12.543659,"[7561, 8676, 10497, 19037, 20339, 63810]","['BE', 'FR', 'ES']",2014-10-11,3758328.0,120.0,"['es', 'en']",Escobar: Paradise Lost,6.1,281.0,2014
190000000,[28],en,27.275687,"[33, 333, 3341, 6452, 7154, 40890, 86352, 86655, 87857, 87858]","['JP', 'US']",2015-04-01,1506249360.0,137.0,['en'],Furious 7,7.3,4253.0,2015
1000000,"[27, 53]",en,10.07817,"[1038, 3172]",['US'],2015-04-17,62882090.0,82.0,['en'],Unfriended,5.5,1092.0,2015
7000000,"[18, 10749]",en,1.456485,[1445],['US'],1984-08-31,8914881.0,105.0,"['en', 'de']",Bolero,3.4,23.0,1984
50000000,"[80, 53]",en,17.608346,"[491, 1645, 9015]","['GB', 'US', 'CZ', 'RO']",2015-03-15,3324330.0,137.0,['en'],Child 44,6.1,565.0,2015
40000000,[35],en,8.178015,"[4740, 6194]",['US'],2015-03-26,111811453.0,100.0,['en'],Get Hard,5.9,961.0,2015
1950000,[35],ru,3.022666,[9342],"['RU', 'UA']",2010-03-04,12005838.0,93.0,['ru'],What Men Talk About,7.6,46.0,2010
25000000,"[80, 28, 53]",cn,6.636514,"[2726, 45424, 45425]","['HK', 'CN']",2014-10-31,129115.0,100.0,"['cn', 'zh']",Kung Fu Jungle,6.5,117.0,2014
6700000,"[35, 18]",en,6.502973,"[7372, 11461, 13466, 51566]",['US'],2014-01-18,1430655.0,87.0,['en'],Infinitely Polar Bear,6.9,135.0,2014
11000000,[18],en,11.61,"[288, 8088]","['GB', 'US']",2015-04-10,61619773.0,120.0,"['en', 'de']",Woman in Gold,7.3,454.0,2015
2700000,[],it,0.677253,[],"['FR', 'RU']",1994-10-01,4635143.0,117.0,['ru'],"Ryaba, My Chicken",4.3,3.0,1994
20000000,"[18, 35]",fr,11.024334,"[9, 7038, 8018]",['FR'],2014-10-15,151530.0,118.0,"['ar', 'fr', 'en', 'pt', 'ru', 'sr']",Samba,6.4,393.0,2014
25000000,"[10751, 16]",ru,4.037707,[3145],"['US', 'RU']",2010-03-18,6500000.0,85.0,['ru'],Space Dogs,6.3,10.0,2010
190000000,"[12, 10751, 9648, 878]",en,22.296076,"[2, 20656, 59778]",['US'],2015-05-19,209154322.0,130.0,['en'],Tomorrowland,6.2,2904.0,2015
5000000,[18],it,2.513078,[6275],['IT'],2013-02-13,48125.0,94.0,['it'],Long Live Freedom,7.2,42.0,2013
38000000,"[28, 35, 10751]",en,17.02038,"[5, 2608, 3045, 7431, 34034, 46222]",['US'],2015-04-16,107597242.0,94.0,['en'],Paul Blart: Mall Cop 2,5.0,576.0,2015
500000,[878],en,8.279917,"[6692, 12142, 24277, 46240, 46241]",['US'],2014-03-25,15000000.0,139.0,['en'],Parts Per Billion,4.4,27.0,2014
9500000,"[12, 10752]",ko,5.062756,"[7036, 53445]",['KR'],2014-07-30,112156811.0,126.0,"['ja', 'ko']",The Admiral: Roaring Currents,7.0,62.0,2014
34000000,"[18, 10749]",en,10.264416,"[711, 12292]",['US'],2015-04-09,63013281.0,128.0,['en'],The Longest Ride,7.3,1083.0,2015
8000000,[],en,0.406505,[],[],1983-02-18,2439705.0,121.0,['en'],Table For Five,4.8,3.0,1983
25000000,"[14, 18, 10749]",en,10.542026,"[126, 737, 22107]",['US'],2015-04-16,65663276.0,112.0,['en'],The Age of Adaline,7.4,2052.0,2015
10000000,"[35, 18, 10402]",en,16.903373,"[6831, 33603]",['US'],2015-03-19,10835752.0,107.0,"['en', 'it']",Danny Collins,6.6,187.0,2015
600000,"[35, 18]",en,4.565414,"[1473, 14358]",['US'],2015-06-04,7087452.0,78.0,['en'],Grandma,6.1,143.0,2015
10000000,"[35, 18]",en,2.691651,[48401],['US'],2014-03-21,1064454.0,110.0,"['en', 'fr']",50 to 1,5.7,19.0,2014
6000000,[35],fr,4.707275,"[3823, 4696, 5870, 31229]",['FR'],2014-04-30,14348529.0,98.0,['fr'],Barbecue,5.8,217.0,2014
3,"[18, 10749]",en,1e-06,[],[],1992-02-21,232.0,100.0,[],Falling From Grace,5.3,3.0,1992
110000000,"[28, 18, 53]",en,20.547925,"[12, 79, 6194, 34081]","['CA', 'US', 'AU']",2015-05-27,470490832.0,114.0,['en'],San Andreas,6.0,3017.0,2015
3500000,"[18, 28]",ko,6.261686,[3491],['KR'],2012-10-11,7339398.0,96.0,['ko'],A Company Man,6.6,52.0,2012
35000000,"[28, 80, 53]",en,10.721799,"[290, 306, 7307, 7485, 8569, 11746, 11747, 22213, 34396, 45198, 86352]","['ID', 'DE', 'US']",2015-08-20,81967450.0,96.0,['en'],Hitman: Agent 47,5.5,1183.0,2015
10000000,[18],en,4.50333,"[729, 9015, 15433]",['FR'],2013-09-11,30283.0,117.0,['en'],Jimmy P.,6.0,30.0,2013
18000000,"[35, 18, 10402]",en,16.778946,"[177, 1274, 34034]",['US'],2015-07-10,41325328.0,100.0,['en'],Ricki and the Flash,5.6,273.0,2015
5500000,"[18, 35]",hi,2.942711,"[19144, 49607, 53252]",['IN'],2015-05-08,22159216.0,123.0,['hi'],Piku,6.8,44.0,2015
29000000,"[35, 10402]",en,15.862632,"[33, 12026, 12365]",['US'],2015-05-07,287506194.0,115.0,['en'],Pitch Perfect 2,6.8,1997.0,2015
11800000,"[10749, 18]",en,8.364201,"[1422, 9349, 11752]","['GB', 'US']",2015-11-20,40272135.0,118.0,['en'],Carol,7.3,1014.0,2015
10000000,"[18, 53]",en,5.975657,[9015],['AU'],2015-07-01,17472.0,111.0,['en'],Strangerland,5.1,90.0,2015
4000000,"[53, 35, 18, 10749, 878]",en,11.223033,[],"['FR', 'GR', 'IE', 'NL', 'GB']",2015-10-08,15656193.0,118.0,"['en', 'fr']",The Lobster,6.7,1340.0,2015
4000000,[27],en,12.020933,"[1632, 3604, 12075, 52924, 52925, 68506, 74208]","['CH', 'US']",2015-05-08,187112.0,95.0,['en'],Maggie,5.2,604.0,2015
35000000,"[28, 35, 80]",en,6.90658,"[12, 6194, 8411, 15829]",['US'],2015-05-08,51680201.0,87.0,"['es', 'en']",Hot Pursuit,5.4,659.0,2015
5000000,"[28, 12, 27, 53]",en,9.336019,"[9015, 18142, 55497, 73624, 73625]","['CA', 'CL', 'US']",2014-09-04,6833445.0,100.0,['en'],The Green Inferno,5.0,359.0,2014
3300000,[18],ru,0.975857,"[1039, 22690, 23290]","['RU', 'UA']",2004-07-27,2011837.0,105.0,['ru'],A Driver for Vera,6.2,11.0,2004
336029,"[18, 35]",ru,0.562568,[],[],2008-08-21,927277.0,0.0,"['en', 'ru']",Plus one,4.0,6.0,2008
108000000,"[18, 12, 878]",en,25.62993,"[306, 1645, 2735, 6408, 22213, 28788]",['US'],2015-09-30,630161890.0,141.0,"['en', 'zh']",The Martian,7.6,7442.0,2015
3700000,"[80, 9648, 53]",hi,1.493061,"[81175, 86699]",['IN'],2015-02-20,11480000.0,128.0,['hi'],Badlapur,6.8,30.0,2015
13360000,"[35, 18]",it,8.717661,"[83, 1533, 7981, 11752]","['GB', 'IT', 'FR', 'CH']",2015-05-20,2000000.0,118.0,"['de', 'es', 'en']",Youth,6.7,625.0,2015
3000000,"[18, 35, 10749, 10769]",hi,1.710257,[],['IN'],2009-10-02,11000000.0,138.0,['hi'],Wake Up Sid,6.8,32.0,2009
2800000,"[18, 10749]",hi,0.709452,[10822],['IN'],1995-01-01,14000000.0,175.0,"['hi', 'ta']",Rangeela,7.1,12.0,1995
1900000,"[80, 28, 18]",hi,2.004745,[3652],['IN'],2005-07-01,5900000.0,123.0,['hi'],Sarkar,6.9,17.0,2005
65000000,"[28, 35, 80]",en,13.257467,"[306, 7076, 61791]",['US'],2015-05-06,235666219.0,120.0,"['de', 'en', 'fr', 'it']",Spy,6.9,2590.0,2015
